197,128,66
198,128,66
199,128,67
200,128,67
201,128,67
202,128,68
203,128,68
204,128,68
205,128,69
206,128,69
207,128,69
208,128,70
209,128,70
210,128,70
211,128,71
212,128,71
213,128,71
214,128,72
215,128,72
216,128,72
217,128,73
218,128,73
219,128,73
220,128,74
221,128,74
222,128,74
223,128,75
224,128,75
225,128,75
226,128,76
227,128,76
228,128,76
229,128,77
230,128,77
231,128,77
232,128,78
233,128,78
234,128,78
235,128,79
236,128,79
237,128,79
238,128,80
239,128,80
240,128,80
241,128,81
242,128,81
243,128,81
244,128,82
245,128,82
246,128,82
247,128,83
248,128,83
249,128,83
250,128,84
251,128,84
252,128,84
253,128,85
254,128,85
255,128,85
256,128,86
257,128,86
258,128,86
259,128,87
260,128,87
261,128,87
262,128,88
263,128,88
264,128,88
265,128,89
266,128,89
267,128,89
268,128,90
269,128,90
270,128,90
271,128,91
272,128,91
273,128,91
274,128,92
275,128,92
276,128,92
277,128,93
278,128,93
279,128,93
280,128,94
281,128,94
282,128,94
283,128,95
284,128,95
285,128,95
286,128,96
287,128,96
288,128,96
289,128,97
290,128,97
291,128,97
292,128,98
293,128,98
294,128,98
295,128,99
296,128,99
297,128,99
298,128,100
299,128,100
300,128,100
301,128,101
302,128,101
303,128,101
304,128,102
305,128,102
306,128,102
307,128,103
308,128,103
309,128,103
310,128,104
311,128,104
312,128,104
313,128,105
314,128,105
315,128,105
316,128,106
317,128,106
318,128,106
319,128,107
320,128,107
321,128,107
322,128,108
323,128,108
324,128,108
325,128,109
326,128,109
327,128,109
328,128,110
329,128,110
330,128,110
331,128,111
332,128,111
333,128,111
334,128,112
335,128,112
336,128,112
337,128,113
338,128,113
339,128,113
340,128,114
341,128,114
342,128,114
343,128,115
344,128,115
345,128,115
346,128,116
347,128,116
348,128,116
349,128,117
350,128,117
351,128,117
352,128,118
353,128,118
354,128,118
355,128,119
356,128,119
357,128,119
358,128,120
359,128,120
360,128,120
361,128,121
362,128,121
363,128,121
364,128,122
365,128,122
366,128,122
367,128,123
368,128,123
369,128,123
370,128,124
371,128,124
372,128,124
373,128,125
374,128,125
375,128,125
376,128,126
377,128,126
378,128,126
379,128,127
380,128,127
381,128,127
382,128,128
383,128,128
384,128,128
385,128,129
386,128,129
387,128,129
388,128,130
389,128,130
390,128,130
391,128,131
392,128,131
393,128,131
394,128,132
395,128,132
396,128,132
397,128,133
398,128,133
399,128,133
400,128,134
401,128,134
402,128,134
403,128,135
404,128,135
405,128,135
406,128,136
407,128,136
408,128,136
409,128,137
410,128,137
411,128,137
412,128,138
413,128,138
414,128,138
415,128,139
416,128,139
417,128,139
418,128,140
419,128,140
420,128,140
421,128,141
422,128,141
423,128,141
424,128,142
425,128,142
426,128,142
427,128,143
428,128,143
429,128,143
430,128,144
431,128,144
432,128,144
433,128,145
434,128,145
435,128,145
436,128,146
437,128,146
438,128,146
439,128,147
440,128,147
441,128,147
442,128,148
443,128,148
444,128,148
445,128,149
446,128,149
447,128,149
448,128,150
449,128,150
450,128,150
451,128,151
452,128,151
453,128,151
454,128,152
455,128,152
456,128,152
457,128,153
458,128,153
459,128,153
460,128,154
461,128,154
462,128,154
463,128,155
464,128,155
465,128,155
466,128,156
467,128,156
468,128,156
469,128,157
470,128,157
471,128,157
472,128,158
473,128,158
474,128,158
475,128,159
476,128,159
477,128,159
478,128,160
479,128,160
480,128,160
481,128,161
482,128,161
483,128,161
484,128,162
485,128,162
486,128,162
487,128,163
488,128,163
489,128,163
490,128,164
491,128,164
492,128,164
493,128,165
494,128,165
495,128,165
496,128,166
497,128,166
498,128,166
499,128,167
500,128,167
501,128,167
502,128,168
503,128,168
504,128,168
505,128,169
506,128,169
507,128,169
508,128,170
509,128,170
510,128,170
511,128,171
512,128,171
513,128,171
514,128,172
515,128,172
516,128,172
517,128,173
518,128,173
519,128,173
520,128,174
521,128,174
522,128,174
523,128,175
524,128,175
525,128,175
526,128,176
527,128,176
528,128,176
529,128,177
530,128,177
531,128,177
532,128,178
533,128,178
534,128,178
535,128,179
536,128,179
537,128,179
538,128,180
539,128,180
540,128,180
541,128,181
542,128,181
543,128,181
544,128,182
545,128,182
546,128,182
547,128,183
548,128,183
549,128,183
550,128,184
551,128,184
552,128,184
553,128,185
554,128,185
555,128,185
556,128,186
557,128,186
558,128,186
559,128,187
560,128,187
561,128,187
562,128,188
563,128,188
564,128,188
565,128,189
566,128,189
567,128,189
568,128,190
569,128,190
570,128,190
571,128,191
572,128,191
573,128,191
574,128,192
575,128,192
576,128,192
577,128,193
578,128,193
579,128,193
580,128,194
581,128,194
582,128,194
583,128,195
584,128,195
585,128,195
586,128,196
587,128,196
588,128,196
589,128,197
590,128,197
591,128,197
592,128,198
593,128,198
594,128,198
595,128,199
596,128,199
597,128,199
598,128,200
599,128,200
600,128,200
601,128,201
602,128,201
603,128,201
604,128,202
605,128,202
606,128,202
607,128,203
608,128,203
609,128,203
610,128,204
611,128,204
612,128,204
613,128,205
614,128,205
615,128,205
616,128,206
617,128,206
618,128,206
619,128,207
620,128,207
621,128,207
622,128,208
623,128,208
624,128,208
625,128,209
626,128,209
627,128,209
628,128,210
629,128,210
630,128,210
631,128,211
632,128,211
633,128,211
634,128,212
635,128,212
636,128,212
637,128,213
638,128,213
639,128,213
640,128,214
641,128,214
642,128,214
643,128,215
644,128,215
645,128,215
646,128,216
647,128,216
648,128,216
649,128,217
650,128,217
651,128,217
652,128,218
653,128,218
654,128,218
655,128,219
656,128,219
657,128,219
658,128,220
659,128,220
660,128,220
661,128,221
662,128,221
663,128,221
664,128,222
665,128,222
666,128,222
667,128,223
668,128,223
669,128,223
670,128,224
671,128,224
672,128,224
673,128,225
674,128,225
675,128,225
676,128,226
677,128,226
678,128,226
679,128,227
680,128,227
681,128,227
682,128,228
683,128,228
684,128,228
685,128,229
686,128,229
687,128,229
688,128,230
689,128,230
690,128,230
691,128,231
692,128,231
693,128,231
694,128,232
695,128,232
696,128,232
697,128,233
698,128,233
699,128,233
700,128,234
701,128,234
702,128,234
703,128,235
704,128,235
705,128,235
706,128,236
707,128,236
708,128,236
709,128,237
710,128,237
711,128,237
712,128,238
713,128,238
714,128,238
715,128,239
716,128,239
717,128,239
718,128,240
719,128,240
720,128,240
721,128,241
722,128,241
723,128,241
724,128,242
725,128,242
726,128,242
727,128,243
728,128,243
729,128,243
730,128,244
731,128,244
732,128,244
733,128,245
734,128,245
735,128,245
736,128,246
737,128,246
738,128,246
739,128,247
740,128,247
741,128,247
742,128,248
743,128,248
744,128,248
745,128,249
746,128,249
747,128,249
748,128,250
749,128,250
750,128,250
751,128,251
752,128,251
753,128,251
754,128,252
755,128,252
756,128,252
757,128,253
758,128,253
759,128,253
760,128,254
761,128,254
762,128,254
763,128,255
764,128,255
765,128,255
766,128,256
767,128,256
768,128,256
769,128,257
770,128,257
771,128,257
772,128,258
773,128,258
774,128,258
775,128,259
776,128,259
777,128,259
778,128,260
779,128,260
780,128,260
781,128,261
782,128,261
783,128,261
784,128,262
785,128,262
786,128,262
787,128,263
788,128,263
789,128,263
790,128,264
791,128,264
792,128,264
793,128,265
794,128,265
795,128,265
796,128,266
797,128,266
798,128,266
799,128,267
800,128,267
801,128,267
802,128,268
803,128,268
804,128,268
805,128,269
806,128,269
807,128,269
808,128,270
809,128,270
810,128,270
811,128,271
812,128,271
813,128,271
814,128,272
815,128,272
816,128,272
817,128,273
818,128,273
819,128,273
820,128,274
821,128,274
822,128,274
823,128,275
824,128,275
825,128,275
826,128,276
827,128,276
828,128,276
829,128,277
830,128,277
831,128,277
832,128,278
833,128,278
834,128,278
835,128,279
836,128,279
837,128,279
838,128,280
839,128,280
840,128,280
841,128,281
842,128,281
843,128,281
844,128,282
845,128,282
846,128,282
847,128,283
848,128,283
849,128,283
850,128,284
851,128,284
852,128,284
853,128,285
854,128,285
855,128,285
856,128,286
857,128,286
858,128,286
859,128,287
860,128,287
861,128,287
862,128,288
863,128,288
864,128,288
865,128,289
866,128,289
867,128,289
868,128,290
869,128,290
870,128,290
871,128,291
872,128,291
873,128,291
874,128,292
875,128,292
876,128,292
877,128,293
878,128,293
879,128,293
880,128,294
881,128,294
882,128,294
883,128,295
884,128,295
885,128,295
886,128,296
887,128,296
888,128,296
889,128,297
890,128,297
891,128,297
892,128,298
893,128,298
894,128,298
895,128,299
896,128,299
897,128,299
898,128,300
899,128,300
900,128,300
901,128,301
902,128,301
903,128,301
904,128,302
905,128,302
906,128,302
907,128,303
908,128,303
909,128,303
910,128,304
911,128,304
912,128,304
913,128,305
914,128,305
915,128,305
916,128,306
917,128,306
918,128,306
919,128,307
920,128,307
921,128,307
922,128,308
923,128,308
924,128,308
925,128,309
926,128,309
927,128,309
928,128,310
929,128,310
930,128,310
931,128,311
932,128,311
933,128,311
934,128,312
935,128,312
936,128,312
937,128,313
938,128,313
939,128,313
940,128,314
941,128,314
942,128,314
943,128,315
944,128,315
945,128,315
946,128,316
947,128,316
948,128,316
949,128,317
950,128,317
951,128,317
952,128,318
953,128,318
954,128,318
955,128,319
956,128,319
957,128,319
958,128,320
959,128,320
960,128,320
961,128,321
962,128,321
963,128,321
964,128,322
965,128,322
966,128,322
967,128,323
968,128,323
969,128,323
970,128,324
971,128,324
972,128,324
973,128,325
974,128,325
975,128,325
976,128,326
977,128,326
978,128,326
979,128,327
980,128,327
981,128,327
982,128,328
983,128,328
984,128,328
985,128,329
986,128,329
987,128,329
988,128,330
989,128,330
990,128,330
991,128,331
992,128,331
993,128,331
994,128,332
995,128,332
996,128,332
997,128,333
998,128,333
999,128,333
1000,128,333
